"Name","Measure","Measure.Info","Geo.Type.Name","Geo.Place.Name","Time.Period","Data.Value","season_abb","Year","above_NAAQS_standard"
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Union Square - Lower East Side","Winter 2016-17",8.68,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Lower Manhattan","Summer 2017",10.48,"S",2017,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Lower Manhattan","Winter 2016-17",9.08,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Long Island City - Astoria","Summer 2017",10.23,"S",2017,TRUE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Long Island City - Astoria","Winter 2016-17",8.85,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","West Queens","Summer 2017",9.58,"S",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","West Queens","Winter 2016-17",8.48,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Flushing - Clearview","Summer 2017",8.88,"S",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Flushing - Clearview","Winter 2016-17",8.01,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Bayside - Little Neck","Summer 2017",8.65,"S",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Bayside - Little Neck","Winter 2016-17",7.87,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Ridgewood - Forest Hills","Summer 2017",8.85,"S",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Ridgewood - Forest Hills","Winter 2016-17",7.93,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Fresh Meadows","Summer 2017",8.61,"S",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Fresh Meadows","Winter 2016-17",7.81,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Southwest Queens","Summer 2017",8.43,"S",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Southwest Queens","Winter 2016-17",7.69,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Jamaica","Summer 2017",8.62,"S",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Jamaica","Winter 2016-17",7.93,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Southeast Queens","Summer 2017",8.35,"S",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Southeast Queens","Winter 2016-17",7.7,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Rockaways","Summer 2017",7.74,"S",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Rockaways","Winter 2016-17",7.3,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Port Richmond","Summer 2017",8.61,"S",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Port Richmond","Winter 2016-17",7.36,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Stapleton - St. George","Summer 2017",8.15,"S",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Stapleton - St. George","Winter 2016-17",7.08,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Willowbrook","Summer 2017",8.35,"S",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","Willowbrook","Winter 2016-17",7.28,"W",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","South Beach - Tottenville","Summer 2017",7.88,"S",2017,FALSE
"Fine Particulate Matter (PM2.5)","Mean","mcg per cubic meter","UHF42","South Beach - Tottenville","Winter 2016-17",6.87,"W",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Rockaways","Summer 2017",35.19,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Port Richmond","Summer 2017",27,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Kingsbridge - Riverdale","Summer 2017",27.53,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Northeast Bronx","Summer 2017",29.01,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Fordham - Bronx Pk","Summer 2017",28.34,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Pelham - Throgs Neck","Summer 2017",29.79,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Crotona -Tremont","Summer 2017",27.8,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","High Bridge - Morrisania","Summer 2017",27.72,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Hunts Point - Mott Haven","Summer 2017",29.41,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Greenpoint","Summer 2017",28.98,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Downtown - Heights - Slope","Summer 2017",27.92,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Summer 2017",29.39,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East New York","Summer 2017",30.9,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Sunset Park","Summer 2017",29.26,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Borough Park","Summer 2017",29.72,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East Flatbush - Flatbush","Summer 2017",30.13,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Canarsie - Flatlands","Summer 2017",32.45,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Summer 2017",30.05,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Summer 2017",31.86,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Williamsburg - Bushwick","Summer 2017",29.33,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Washington Heights","Summer 2017",26.92,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Summer 2017",26.51,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","East Harlem","Summer 2017",26.91,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Upper West Side","Summer 2017",25.57,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Upper East Side","Summer 2017",25.24,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Chelsea - Clinton","Summer 2017",23.43,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Summer 2017",22.12,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Greenwich Village - SoHo","Summer 2017",25.23,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Union Square - Lower East Side","Summer 2017",25.58,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Lower Manhattan","Summer 2017",24.66,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Long Island City - Astoria","Summer 2017",29.12,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","West Queens","Summer 2017",29.44,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Flushing - Clearview","Summer 2017",30.26,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Bayside - Little Neck","Summer 2017",30.27,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Summer 2017",30.06,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Fresh Meadows","Summer 2017",30.07,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","Southwest Queens","Summer 2017",31.16,"S",2017,FALSE
"Ozone (O3)","Mean","ppb","UHF42","South Beach - Tottenville","Summer 2017",28.95,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Kingsbridge - Riverdale","Summer 2017",13.02,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Kingsbridge - Riverdale","Winter 2016-17",24.27,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Northeast Bronx","Summer 2017",14.37,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Northeast Bronx","Winter 2016-17",26.39,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fordham - Bronx Pk","Summer 2017",14.87,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fordham - Bronx Pk","Winter 2016-17",26.33,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Pelham - Throgs Neck","Summer 2017",14.14,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Pelham - Throgs Neck","Winter 2016-17",25.91,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Crotona -Tremont","Summer 2017",17.12,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Crotona -Tremont","Winter 2016-17",27.7,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","High Bridge - Morrisania","Summer 2017",17.68,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","High Bridge - Morrisania","Winter 2016-17",27.97,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Hunts Point - Mott Haven","Summer 2017",15.85,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Hunts Point - Mott Haven","Winter 2016-17",26.96,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenpoint","Summer 2017",16.36,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenpoint","Winter 2016-17",26.74,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Downtown - Heights - Slope","Summer 2017",16.62,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Downtown - Heights - Slope","Winter 2016-17",26.27,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Summer 2017",15.17,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Winter 2016-17",26.17,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East New York","Summer 2017",13.39,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East New York","Winter 2016-17",24.86,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Sunset Park","Summer 2017",14.14,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Sunset Park","Winter 2016-17",24.33,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Borough Park","Summer 2017",13.77,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Borough Park","Winter 2016-17",25.04,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Flatbush - Flatbush","Summer 2017",13.75,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Flatbush - Flatbush","Winter 2016-17",25.18,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Canarsie - Flatlands","Summer 2017",10.26,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Canarsie - Flatlands","Winter 2016-17",22.76,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Summer 2017",12.75,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Winter 2016-17",23.78,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Summer 2017",10.7,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Winter 2016-17",23.25,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Williamsburg - Bushwick","Summer 2017",15.73,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Williamsburg - Bushwick","Winter 2016-17",26.64,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Washington Heights","Summer 2017",16.69,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Washington Heights","Winter 2016-17",26.85,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Summer 2017",18.89,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Winter 2016-17",28.51,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Harlem","Summer 2017",18.57,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Harlem","Winter 2016-17",28.06,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper West Side","Summer 2017",19.98,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper West Side","Winter 2016-17",28.64,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper East Side","Summer 2017",21.92,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper East Side","Winter 2016-17",30.22,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Chelsea - Clinton","Summer 2017",26.19,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Chelsea - Clinton","Winter 2016-17",32.93,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Summer 2017",28.61,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Winter 2016-17",34.66,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenwich Village - SoHo","Summer 2017",22.35,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenwich Village - SoHo","Winter 2016-17",30.12,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Union Square - Lower East Side","Summer 2017",20.58,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Union Square - Lower East Side","Winter 2016-17",28.98,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Lower Manhattan","Summer 2017",22.95,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Lower Manhattan","Winter 2016-17",30.24,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Long Island City - Astoria","Summer 2017",16.21,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Long Island City - Astoria","Winter 2016-17",26.93,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","West Queens","Summer 2017",15.77,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","West Queens","Winter 2016-17",26.77,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Flushing - Clearview","Summer 2017",13.95,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Flushing - Clearview","Winter 2016-17",25.52,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bayside - Little Neck","Summer 2017",12.58,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bayside - Little Neck","Winter 2016-17",23.82,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Summer 2017",13.79,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Winter 2016-17",25.06,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fresh Meadows","Summer 2017",13.83,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fresh Meadows","Winter 2016-17",24.91,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Southwest Queens","Summer 2017",13.34,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Southwest Queens","Winter 2016-17",24.86,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Jamaica","Summer 2017",13.67,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Jamaica","Winter 2016-17",24.81,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Southeast Queens","Summer 2017",12.59,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Southeast Queens","Winter 2016-17",24.02,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Rockaways","Summer 2017",7.81,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Rockaways","Winter 2016-17",21.06,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Port Richmond","Summer 2017",13.28,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Port Richmond","Winter 2016-17",21.5,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Stapleton - St. George","Summer 2017",10.3,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Stapleton - St. George","Winter 2016-17",19.92,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Willowbrook","Summer 2017",10.16,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Willowbrook","Winter 2016-17",18.77,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","South Beach - Tottenville","Summer 2017",7.77,"S",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","South Beach - Tottenville","Winter 2016-17",17.51,"W",2017,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Kingsbridge - Riverdale","Summer 2018",11.69,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Kingsbridge - Riverdale","Winter 2017-18",21.31,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Northeast Bronx","Summer 2018",13.05,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Northeast Bronx","Winter 2017-18",21.29,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fordham - Bronx Pk","Summer 2018",13.3,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Fordham - Bronx Pk","Winter 2017-18",22.82,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Pelham - Throgs Neck","Summer 2018",12.84,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Pelham - Throgs Neck","Winter 2017-18",22.91,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Crotona -Tremont","Summer 2018",15.18,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Crotona -Tremont","Winter 2017-18",25.81,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","High Bridge - Morrisania","Summer 2018",15.85,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","High Bridge - Morrisania","Winter 2017-18",27.05,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Hunts Point - Mott Haven","Summer 2018",15.21,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Hunts Point - Mott Haven","Winter 2017-18",26.75,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenpoint","Summer 2018",17.47,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenpoint","Winter 2017-18",28.11,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Downtown - Heights - Slope","Summer 2018",16.37,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Downtown - Heights - Slope","Winter 2017-18",27.19,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Summer 2018",14.02,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bedford Stuyvesant - Crown Heights","Winter 2017-18",26.16,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East New York","Summer 2018",11.97,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East New York","Winter 2017-18",24.54,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Sunset Park","Summer 2018",14.4,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Sunset Park","Winter 2017-18",25.76,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Borough Park","Summer 2018",12.59,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Borough Park","Winter 2017-18",24.2,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Flatbush - Flatbush","Summer 2018",12.34,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Flatbush - Flatbush","Winter 2017-18",24.33,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Canarsie - Flatlands","Summer 2018",9.05,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Canarsie - Flatlands","Winter 2017-18",20.54,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Summer 2018",11.47,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bensonhurst - Bay Ridge","Winter 2017-18",22.67,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Summer 2018",9.1,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Coney Island - Sheepshead Bay","Winter 2017-18",19.73,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Williamsburg - Bushwick","Summer 2018",15.84,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Williamsburg - Bushwick","Winter 2017-18",27.7,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Washington Heights","Summer 2018",14.97,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Washington Heights","Winter 2017-18",25.64,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Summer 2018",16.9,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Central Harlem - Morningside Heights","Winter 2017-18",27.52,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Harlem","Summer 2018",16.41,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","East Harlem","Winter 2017-18",26.75,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper West Side","Summer 2018",18.4,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper West Side","Winter 2017-18",27.31,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper East Side","Summer 2018",19.87,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Upper East Side","Winter 2017-18",28.57,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Chelsea - Clinton","Summer 2018",24.85,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Chelsea - Clinton","Winter 2017-18",31.91,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Summer 2018",26.13,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Gramercy Park - Murray Hill","Winter 2017-18",33.05,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenwich Village - SoHo","Summer 2018",21.53,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Greenwich Village - SoHo","Winter 2017-18",29.62,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Union Square - Lower East Side","Summer 2018",19.38,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Union Square - Lower East Side","Winter 2017-18",28.12,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Lower Manhattan","Summer 2018",21.79,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Lower Manhattan","Winter 2017-18",30.06,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Long Island City - Astoria","Summer 2018",16.35,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Long Island City - Astoria","Winter 2017-18",27.14,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","West Queens","Summer 2018",14.92,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","West Queens","Winter 2017-18",26.84,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Flushing - Clearview","Summer 2018",12.95,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Flushing - Clearview","Winter 2017-18",24.42,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bayside - Little Neck","Summer 2018",11.72,"S",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Bayside - Little Neck","Winter 2017-18",21.85,"W",2018,FALSE
"Nitrogen Dioxide (NO2)","Mean","ppb","UHF42","Ridgewood - Forest Hills","Summer 2018",12.54,"S",2018,FALSE
